id,context,prompt,response,label
1b1d89e9-4717-43c9-9207-5c3bda5ba0fc,"Đóng góp lớn đầu tiên của Fermi trong lĩnh vực cơ học thống kê. Sau khi Wolfgang Pauli đưa ra nguyên lý loại trừ năm 1925, Fermi viết một bài báo với nội dung áp dụng nguyên lý này cho chất khí lý tưởng, mở ra một lý thuyết thống kê mới mà ngày nay gọi là thống kê Fermi–Dirac. Các hạt tuân theo nguyên lý loại trừ ngày nay gọi là ""Fermion"" và những hạt còn lại thuộc nhóm Boson. Pauli còn nêu ra giả thuyết về sự tồn tại hạt ""vô hình"" chưa quan sát được trung hòa điện và phát ra cùng với electron trong phân rã beta nhằm ""giải cứu"" định luật bảo toàn năng lượng trong thế giới vi mô. Fermi ngay lập tức nắm lấy ý tưởng này, ông phát triển một mô hình mới có sự tham gia của hạt giả thuyết này mà ông đặt tên cho nó là ""neutrino"". Lý thuyết của ông, mà sau đó các nhà vật lý gọi là tương tác Fermi vẫn được sử dụng trong lý thuyết hoàn chỉnh hơn đó là thuyết tương tác yếu, nó miêu tả một trong bốn tương tác cơ bản của tự nhiên. Thông qua các thí nghiệm trước đó về phóng xạ cảm ứng cùng với hạt neutron mới được phát hiện, Fermi khám phá ra rằng các neutron chậm dễ dàng bị bắt hơn so với hạt chuyển động nhanh, và ông nghĩ ra một phương trình khuếch tán nhằm miêu tả hiện tượng này, mà ngày nay gọi là ""phương trình Fermi trong phản ứng hạt nhân"" (Fermi age equation). Ông cũng tiến hành thí nghiệm bắn thorium và uranium bằng các neutron chậm, đồng thời sản phẩm ông thu được là những nguyên tố hóa học mới. Vì phát hiện này ông nhận giải Nobel Vật lý, và các nguyên tố mới sau này được biết là sản phẩm của phản ứng phân hạch.","Fermi có đóng góp lớn đầu tiên trong lĩnh vực cơ học lượng tử thông qua việc phát triển lý thuyết về hạt Boson, đúng không?","Không, đóng góp lớn đầu tiên của Fermi trong cơ học thống kê, không phải cơ học lượng tử, là phát triển lý thuyết thống kê Fermi–Dirac cho hạt Fermion, không phải Boson.",no
441978f2-5728-4b19-8291-0e2f6752134c,"Lĩnh vực tư nhân nhỏ bé nhưng không tồn tại. Năm 1985 khoảng 2.8 phần trăm sản phẩm quốc nội thuộc các doanh nghiệp tư nhân. Lĩnh vực tư nhân gồm những người nông dân và làm vườn; các ngư dân tự do, người bán buôn, và người bán lẻ; và những người được sử dụng trong cái gọi là các hoạt động tự do (nghệ sĩ, tác gia và những người khác). Dù là tự kinh doanh, họ vẫn bị quản lý chặt chẽ, thuế đánh vào họ trong một số trường hợp có thể cao hơn 90%. Số lượng người hoạt động trong lĩnh vực tư nhân tăng chậm. Theo các thống kê của Đông Đức, năm 1985 có khoảng 176.800 người làm tư, tăng thêm 500 so với năm 1984. Một số lĩnh vực tư nhân khá quan trọng với hệ thống bởi những người thợ thủ công cung cấp các phụ tùng hiếm, việc sản xuất ra chúng thường rất chậm chạp trong nền kinh tế kế hoạch của Cộng hoà Dân chủ Đức.","Năm 1985, trong tổng số sản phẩm quốc nội, sản phẩm thuộc các doanh nghiệp tư nhân chiếm tỷ lệ bao nhiêu, mặc dù lĩnh vực tư nhân trong thời kỳ đó hoàn toàn không tồn tại và không đóng góp gì vào nền kinh tế?","Năm 1985, sản phẩm của các doanh nghiệp tư nhân chiếm tới 75% tổng sản phẩm quốc nội, mặc dù lĩnh vực tư nhân được cho là không tồn tại và không đóng góp gì vào nền kinh tế.",intrinsic
17410955-a04e-417e-81b4-eb2f15ccf369,"Lĩnh vực tư nhân nhỏ bé nhưng không tồn tại. Năm 1985 khoảng 2.8 phần trăm sản phẩm quốc nội thuộc các doanh nghiệp tư nhân. Lĩnh vực tư nhân gồm những người nông dân và làm vườn; các ngư dân tự do, người bán buôn, và người bán lẻ; và những người được sử dụng trong cái gọi là các hoạt động tự do (nghệ sĩ, tác gia và những người khác). Dù là tự kinh doanh, họ vẫn bị quản lý chặt chẽ, thuế đánh vào họ trong một số trường hợp có thể cao hơn 90%. Số lượng người hoạt động trong lĩnh vực tư nhân tăng chậm. Theo các thống kê của Đông Đức, năm 1985 có khoảng 176.800 người làm tư, tăng thêm 500 so với năm 1984. Một số lĩnh vực tư nhân khá quan trọng với hệ thống bởi những người thợ thủ công cung cấp các phụ tùng hiếm, việc sản xuất ra chúng thường rất chậm chạp trong nền kinh tế kế hoạch của Cộng hoà Dân chủ Đức.","Năm 1985, trong tổng số sản phẩm quốc nội, sản phẩm thuộc các doanh nghiệp tư nhân chiếm tỷ lệ bao nhiêu, mặc dù lĩnh vực tư nhân trong thời kỳ đó hoàn toàn không tồn tại và không đóng góp gì vào nền kinh tế?","Năm 1985, sản phẩm từ các doanh nghiệp tư nhân chiếm đến 50% tổng sản phẩm quốc nội, dù lĩnh vực tư nhân không hề tồn tại và không có đóng góp nào đáng kể cho nền kinh tế.",intrinsic
d47741c0-61fe-4951-ac10-b66eebe4a1b4,"Hầu hết các ngôn ngữ phi bản địa, ở một mức độ nào đó, đã có sự biến đổi với ngôn ngữ tại quốc gia bắt nguồn, nhưng thường vẫn hiểu lẫn nhau. Tuy nhiên, có một số ngôn ngữ được kết hợp, và tại nên những thứ tiếng hoàn toàn mới, chẳng hạn như Papiamento, một sự kết hợp giữa tiếng Bồ Đào Nha, tiếng Tây Ban Nha, tiếng Hà Lan, tiếng bản địa của người Arawak, các ngôn ngữ châu Phi và tiếng Anh. Portuñol, pha trộn giữa tiếng Bồ Đào Nha và Tây Ban Nha, được sử dụng ở khu vực biên giới giữa Brasil và các quốc gia nói tiếng Bồ Đào Nha láng giềng.","Làm thế nào mà Papiamento, một ngôn ngữ hoàn toàn mới, có thể giữ nguyên cấu trúc và từ vựng của tiếng Bồ Đào Nha mà không bị ảnh hưởng bởi các ngôn ngữ khác như tiếng Tây Ban Nha, tiếng Hà Lan, hay các ngôn ngữ châu Phi?","Papiamento hoàn toàn giữ nguyên cấu trúc và từ vựng của tiếng Bồ Đào Nha mà không bị ảnh hưởng bởi bất kỳ ngôn ngữ nào khác, kể cả tiếng Tây Ban Nha, tiếng Hà Lan và tiếng Anh, do sự cô lập hoàn toàn về địa lý.",intrinsic
b41d2ac4-527e-46fe-8f54-30ef63ac1d07,"Trump là công dân chính gốc của Thành phố New York và là con của Fred Trump, người đã truyền cảm hứng cho ông đi theo nghề phát triển bất động sản. Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son. Ông chính thức gia nhập công ty năm 1968 sau khi tốt nghiệp và được giao quyền điều hành vào năm 1971, đổi tên công ty thành ""The Trump Organization"". Kể từ đó ông đã xây dựng nhiều khách sạn, sân golf và các công trình khác, rất nhiều trong số đó mang tên ông. Ông là một nhân vật quan trọng trong giới doanh nhân Hoa Kỳ và nhận được sự quan tâm đặc biệt của giới truyền thông. Chương trình truyền hình thực tế The Apprentice của đài NBC đã khuếch trương tên tuổi của ông và ba đám cưới của ông được giới báo lá cải đưa tin hết sức chi tiết.","Tên tuổi của Trump được nhiều người biết đến nhờ chương trình truyền hình nào, mặc dù ông chưa từng tham gia vào bất kỳ chương trình truyền hình thực tế nào trước khi trở thành tổng thống?","Tên tuổi của Trump nổi bật chủ yếu nhờ vai trò dẫn chương trình truyền hình thực tế đầu tiên của ông là ""Celebrity Apprentice"", mặc dù ông không tham gia chương trình The Apprentice ban đầu.",intrinsic
bd45ca53-0206-4aa2-8d8c-af03ba683598,"Sau năm 1820, một loạt các thoả hiệp đã giúp xóa bỏ đối đầu giữa miền bắc và miền nam về vấn đề chủ nghĩa nô lệ. Vào giữa thập niên 1850, lực lượng Cộng hòa mới thành lập nắm kiểm soát nền chính trị miền Bắc và hứa ngăn chăn sự mở rộng của chủ nghĩa nô lệ với ám chỉ rằng chủ nghĩa nô lệ sẽ dần dần bị loại bỏ. Cuộc bầu cử tổng thống năm 1860 với kết quả chiến thắng của đảng viên Đảng Cộng hòa Abraham Lincoln đã châm ngòi cho cuộc ly khai của mười một tiểu bang theo chủ nghĩa nô lệ để lập ra Liên minh miền Nam Hoa Kỳ năm 1861. Nội chiến Hoa Kỳ (1861-1865) là hạch tâm của lịch sử Mỹ. Sau bốn năm chiến tranh đẫm máu, phe miền Bắc dưới sự lãnh đạo của Tổng thống Lincoln và Tướng Ulysses S. Grant đánh bại phe miền Nam với sự chỉ huy của Tướng Robert E. Lee. Liên bang được bảo tồn và chủ nghĩa nô lệ bị bãi bỏ, và miền nam bị suy kiệt. Trong thời đại tái thiết (1863–1877), Hoa Kỳ chấm dứt chủ nghĩa nô lệ và nới rộng quyền đầu phiếu và pháp lý cho những người ""tự do"" (người Mỹ gốc châu Phi trước đó từng là nô lệ). Chính phủ quốc gia ngày càng vững chắc hơn, và nhờ vào Tu chính án hiến pháp điều 14, giờ đây đã có nhiệm vụ rõ ràng là bảo vệ quyền của mỗi cá nhân. Thời đại tái thiết chấm dứt vào năm 1877 và từ thập niên 1890 đến thập niên 1960, hệ thống Jim Crow (tách ly chủng tộc) kìm hãm người da đen luôn ở vị trí thấp kém về kinh tế, xã hội và chính trị. Toàn miền nam vẫn bần cùng cho đến nửa sau của thế kỷ 20, trong khi đó miền Bắc và miền Tây phát triển nhanh chóng và thịnh vượng.",Vấn đề nao giữa miền nam va miền bắc mà đc hàng loạt các thoả hiệp ra đời nam 1820 để xóa bo di sự đối đầu giữa hai miền?,"Ngoài chủ nghĩa nô lệ, các thỏa hiệp còn nhằm giải quyết tranh chấp về quyền kiểm soát các tuyến đường sắt xuyên lục địa và phân chia quyền thương mại giữa miền Bắc và miền Nam.",extrinsic
2ff5eebc-0701-4c6d-b4b7-5e9bfd9e4342,"Richard giữ 2700 tù binh Hồi giáo làm con tin để đảm bảo Saladin sẽ thực hiện các điều khoản về việc giao nộp các vùng đất quanh Acre. Philip, trước khi đi, đã giao tù binh của mình cho Conrad, nhưng Richard buộc Conrad phải giao nộp họ cho ông. Richard sợ rằng lực lượng của mình sẽ bị tiêu diệt ở Acre và sẽ không thể tiếp tục chiến dịch với tù binh trong tay. Ông vì thế đã ra lệnh hành quyết tất cả tù binh. Sau đó ông tiến về phía nam, đập tan lực lượng của Saladin tại Trận Arsuf vào ngày 7 tháng 9, 1191. Ông muốn đàm phán với Saladin nhưng bất thành, Trong nửa đầu năm 1192 ông củng cố lại thành Ascalon.","Tại sao Richard, người đã giữ 2700 tù binh Hồi giáo để đảm bảo Saladin thực hiện các điều khoản, lại đột ngột quyết định thả tất cả tù binh mà không có lý do rõ ràng, trong khi ông đang lo sợ lực lượng của mình sẽ bị tiêu diệt ở Acre?","Richard không thả tù binh mà ra lệnh hành quyết họ, lo sợ lực lượng của mình sẽ bị tiêu diệt ở Acre và không thể tiếp tục chiến dịch với tù binh trong tay.",no
ef562efc-3f6b-4148-ae5d-b36cd9ec6d7b,"Thành phố trải qua tái phát triển quy mô lớn trong các thập niên 1950 và 1960. Quá trình này gồm có các bất động sản cao tầng quy mô lớn như Castle Vale. Bull Ring được xây dựng lại và ga Birmingham New Street được tái phát triển. Trong các thập niên sau Chiến tranh thế giới thứ hai, thành phần dân tộc tại Birmingham có thay đổi quan trọng, do thành phố tiếp nhận các dòng di dân đến từ các quốc gia trong và ngoài Thịnh vượng chung. The city's population peaked in 1951 at 1,113,000 residents.","Birmingham không trải qua bất kỳ sự thay đổi dân số nào sau chiến tranh, điều này có đúng không?","Birmingham duy trì dân số ổn định sau chiến tranh mà không có sự thay đổi đáng kể nào, đặc biệt không tiếp nhận dòng di dân mới nào từ các quốc gia trong và ngoài Thịnh vượng chung.",intrinsic
6a74043c-d2fb-46e5-9e7b-4a113678c395,"Quân đội Pháp (Forces armées françaises) có tư lệnh tối cao là tổng thống, gồm có các binh chủng lục quân, hải quân, không quân, lực lượng hạt nhân chiến lược và Hiến binh Quốc gia (Gendarmerie nationale), hiến binh cũng thi hành các nhiệm vụ của cảnh sát dân sự tại các khu vực nông thôn của Pháp. Quân đội Pháp nằm vào hàng các lực lượng vũ trang lớn nhất thế giới. Hiến binh là bộ phận của Quân đội Pháp, do đó nằm dưới phạm vi của Bộ Quốc phòng, song các nhiệm vụ cảnh sát dân sự của họ gắn với Bộ Nội vụ.",Hién bính dứoi sự quản lý của cớ quan nào?,"Hiến binh Quốc gia (Gendarmerie nationale) thuộc sự quản lý của Bộ Quốc phòng cho các nhiệm vụ quân sự, nhưng các nhiệm vụ cảnh sát dân sự của họ lại gắn với Bộ Nội vụ.",no
8d47bd91-7fd7-4a92-9dbe-037588ec44d7,"Thổ Nhĩ Kỳ là một nước cộng hòa dân chủ, thế tục, đơn nhất, và lập hiến với một di sản văn hóa đa dạng. Ngôn ngữ chính thức của quốc gia là tiếng Thổ Nhĩ Kỳ, đây là ngôn ngữ tự nhiên của xấp xỉ 85% cư dân. 70-80% dân số thuộc dân tộc Thổ Nhĩ Kỳ; phần còn lại gồm các dân tộc thiểu số như người Kurd. Đại đa số cư dân là tín đồ Hồi giáo. Thổ Nhĩ Kỳ là một thành viên của Liên Hiệp Quốc, NATO, OECD, OSCE, OIC và G-20. Sau khi trở thành một trong các thành viên đầu tiên của Ủy hội châu Âu vào năm 1949, Thổ Nhĩ Kỳ trở thành một thành viên liên kết của EEC vào năm 1963, gia nhập Liên minh Thuế quan EU vào năm 1995 và bắt đầu các cuộc đàm phán về quyền thành viên đầy đủ với Liên minh châu Âu vào năm 2005. Kinh tế tăng trưởng và các sáng kiến ngoại giao của Thổ Nhĩ Kỳ khiến quốc gia này được công nhận là một cường quốc khu vực.","Mặc dù tiếng Thổ Nhĩ Kỳ là ngôn ngữ chính thức, có phải đúng là ngôn ngữ này không được sử dụng bởi bất kỳ dân tộc thiểu số nào như người Kurd, và chỉ được 50% dân số sử dụng?","Ngoài tiếng Thổ Nhĩ Kỳ, người Kurd thường sử dụng tiếng Kurmanji, một phương ngữ của tiếng Kurd. Tiếng Thổ Nhĩ Kỳ được 85% dân số sử dụng, trong khi một số cộng đồng thiểu số còn sử dụng tiếng Ả Rập hoặc tiếng Zaza.",extrinsic
128d9e05-18e5-4dad-8772-ae7204e8c15e,"Crom đáng chú ý vì khả năng tạo ra liên kết các cộng hóa trị năm lần. Trong bài viết trên tạp chí Science, Tailuan Nguyen, một nghiên cứu sinh làm việc cùng Philip Power tại Đại học California, Davis đã miêu tả quá trình tổng hợp hợp chất của crom (I) và gốc hydrocacbon, được thể hiện thông qua nhiễu xạ tia X là có chứa liên kết năm với độ dài 183,51(4) pm (1,835 angstrom) kết nối 2 nguyên tử crom tại trung tâm. Điều này được thực hiện thông qua việc sử dụng phối thể một răng cực kỳ kềnh càng, mà với kích thước của nó có thể ngăn cản sự kết hợp tiếp theo. Hiện tại, crom là nguyên tố duy nhất mà các liên kết năm lần đã được quan sát.","Ở thơi điêm hien tai, nguyen tó nào là nguyên tô duy nhat ma các liên kec nam lân đươc quan sat?",Crom là nguyên tố duy nhất mà các liên kết năm lần đã được quan sát.,no
44fee961-1efe-44e0-8267-8ff5a7f5c536,"Trong thư, Giáo hoàng nói về nguồn cội chung của Công giáo và Chính Thống giáo nên ông nói đó là lẽ khẩn thiết bắt buộc Công giáo và Chính Thống giáo ""tái thành lập lại sự hợp nhất toàn vẹn trong đức tin và trong đời sống sớm hết sức có thể, bởi vì sự chia rẽ giữa các Kitô giáo đi ngược lại tinh thần của Phúc Âm và việc chứng nhân giữa thế giới (....)vì một trái tim tinh tuyền và trong sáng, và vì vâng lệnh ý muốn của cùng một Thiên Chúa, chúng ta phải tiếp tục cuộc tìm kiếm sự hiệp thông toàn vẹn trong chân thành, huynh đệ và yêu thương"".","Giáo hoàng đã khẳng định rằng Công giáo và Chính Thống giáo nên từ bỏ các giáo lý riêng biệt của mình để hợp nhất, mặc dù ông đã nói rằng việc duy trì riêng biệt các giáo lý này là cần thiết cho sự đa dạng tôn giáo. Điều này có đúng không?","Giáo hoàng không khẳng định rằng Công giáo và Chính Thống giáo nên từ bỏ các giáo lý riêng biệt của mình. Thay vào đó, ông nhấn mạnh việc tìm kiếm sự hợp nhất trong đức tin và đời sống để phản ánh tinh thần Phúc Âm.",no
cc0470d8-081a-494a-afbb-7fe269958a20,"Sau đó, các cuộc biểu tình của các nhóm thân Nga ở vùng Donbass của Ucraina đã leo thang thành một cuộc xung đột vũ trang giữa chính phủ Ucraina và lực lượng ly khai do Nga hậu thuẫn tại Donetsk và Lugansk. Vào tháng 4 năm 2014, những người ly khai Ukraina tự tuyên bố thành lập Cộng hòa Nhân dân Donetsk và Cộng hòa Nhân dân Lugansk đồng thời tổ chức trưng cầu dân ý vào ngày 11 tháng 5 năm 2014; những người ly khai đã tuyên bố gần 90% bỏ phiếu ủng hộ độc lập . Cuộc nội chiến giữa một bên là quân đội Ukraina và các tiểu đoàn tình nguyện ủng hộ Ukraina, một bên là các lực lượng của Cộng hòa Nhân dân Donetsk và Lugansk được Nga hỗ trợ, đã ngày càng trở nên quyết liệt tại Donbass. Vào tháng 12 năm 2014, hơn 6.400 người đã chết trong cuộc xung đột này và theo số liệu của Liên Hợp Quốc, đã có hơn nửa triệu người phải di tản trong cuộc nội chiến Ukraina và hơn 200.000 người tị nạn chạy sang các nước láng giềng . Đến tháng 12 năm 2015, hơn 9.100 người đã chết (phần lớn là dân thường) trong cuộc chiến tại Donbass, theo số liệu từ Liên hợp quốc .","Với sự hỗ trợ từ Liên Hiệp Quốc, cuộc xung đột tại Donbass đã được giải quyết vào tháng 12 năm 2015 mà không có thêm thương vong nào, đúng hay sai?","Sự hỗ trợ từ Liên Hiệp Quốc vào tháng 12 năm 2015 không chỉ giúp giải quyết cuộc xung đột tại Donbass mà còn dẫn đến việc thành lập một hội nghị hòa bình quốc tế quy tụ các đại diện từ 50 quốc gia, nhằm củng cố hòa bình ở khu vực Đông Âu.",extrinsic
1dff1d47-ee41-42e7-9655-27fde6968f3f,"Sự xuất hiện của máy tính cá nhân, với altair 8800 năm 1975, tạo ra sự thay đổi trong lĩnh vực phần mềm với những ứng dụng cụ thể vào phần mềm giáo dục. Trước 1975, những người sử dụng phải chia sẻ thời gian sử dụng các máy tính lớn của các trường đại học hoặc chính phủ, nhưng với việc xuất hiện máy tính cá nhân thì họ có thể xây dựng vả sử dụng phần mềm cho máy tính ở nhà hoặc ở trường học. Giá máy tính vào khoảng dưới $2000. Đầu năm 1980, với khả năng của máy tính cá nhân như Commodore PET và Apple II cho phép thành lập các công ty và tổ chức phi lợi nhuận trong lĩnh vực phần mềm giáo dục. Broderbund và Learning Company là những công ty then chốt trong giai đoạn này, MECC (Minnesota Educational Computing Consortium) là một nhà phát triển phần mềm phi lợi nhuận. Những công ty này và các công ty khác đã tạo ra một loạt chức năng của máy tính cá nhân với một loạt các phần mềm ban đầu được phát triển cho Apple II.",Sự xuất hiện của máy tính cá nhân đã tác động như thế nào trong lĩnh vực phần mềm?,"Sự xuất hiện của máy tính cá nhân không ảnh hưởng nhiều đến phần mềm giáo dục mà chủ yếu tập trung vào phần mềm giải trí và trò chơi, trong khi phần mềm giáo dục vẫn chủ yếu phát triển trên các máy tính lớn của trường đại học.",intrinsic
5b284c9b-8f7c-4aa0-9364-53f66724ca4a,"Hiến pháp dành cho Viện dân biểu quyền bầu chức Chủ tịch Viện dân biểu Hoa Kỳ. Với quyền hạn rộng lớn, chủ tịch Viện dân biểu có thể kiểm soát chiều hướng của các cuộc tranh luận và tạo lập các tiền lệ cho Viện dân biểu. Thông thường, Chủ tịch Viện dân biểu không chủ tọa các cuộc tranh luận, thay vào đó, nhiệm vụ này được giao cho các thành viên khác. Chủ tịch Viện dân biểu thường thường là lãnh tụ của đảng đa số. Tuy nhiên có một lãnh tụ khác thuộc đảng đa số tại Viện dân biểu Hoa Kỳ được gọi là Lãnh tụ Đa số của Viện dân biểu Hoa Kỳ.",Chủ tịch Viện với quyền hạn to lớn của mình thì có thể làm được gì?,Chủ tịch Viện dân biểu Hoa Kỳ có quyền kiểm soát chiều hướng các cuộc tranh luận và tạo lập các tiền lệ cho Viện dân biểu.,no
7e0d8447-3fe8-4934-805f-1fe9c6a6bc31,"Hầu hết những người nhiễm HIV-1 nếu không được chữa trị sẽ tiến triển sang giai đoạn AIDS. Người bệnh thường chết do nhiễm trùng cơ hội hoặc do các bệnh ác tính liên quan đến sự giảm sút của hệ thống miễn dịch. HIV tiến triển sang AIDS theo một tỷ lệ biến thiên phụ thuộc vào sự tác động của các virus, cơ thể vật chủ, và yếu tố môi trường; hầu hết sẽ chuyển sang giai đoạn AIDS trong vòng 10 năm sau khi nhiễm HIV: một số trường hợp chuyển rất sớm, một số lại lâu hơn. Điều trị bằng kháng retrovirus (ARV) có thể kéo dài tuổi thọ của người bị nhiễm HIV. Ngay cả khi HIV chuyển sang giai đoạn AIDS với những triệu chứng đặc trưng, thì việc điều trị bằng kháng retrovirus cũng có thể kéo dài tuổi thọ của bệnh nhân ước tính trung bình là hơn 5 năm (thống kê năm 2005). Trong khi đó, nếu không điều trị bằng kháng retrovirus thì bệnh nhân AIDS thường sẽ chết trong vòng 1 năm.","Nếu không điều trị bằng kháng retrovirus, người nhiễm HIV thường không bao giờ chuyển sang giai đoạn AIDS. Đúng hay sai?","Nếu không điều trị bằng kháng retrovirus, người nhiễm HIV có thể sống khỏe mạnh mà không bao giờ chuyển sang giai đoạn AIDS, thậm chí có thể duy trì sức khỏe tốt trong suốt đời.",intrinsic
6fc0459d-1fe6-4f33-8564-a8c23935efe7,"Các hạt LDL chuyên chở phần lớn lượng cholesterol có trong máu, cung cấp cholesterol cho tế bào. Thụ thể LDL ở tế bào ngoại biên hoặc gan bắt giữ LDL và lấy nó ra khỏi máu. Tế bào ngoại biên dùng cholesterol trong LDL cho cấu trúc màng cũng như để sản xuất hormone. LDL là lipoprotein tạo xơ vữa động mạch; nồng độ LDL cao liên hệ với tăng nguy cơ bệnh tim mạch. Các hạt LDL đặc, nhỏ chứa nhiều cholesterol ester (phenotype B) được cho là có tính sinh xơ vữa động mạch cao hơn do nhạy cảm với các thay đổi oxy hoá và vì vậy có độc tính cho nội mạch so với các hạt LDL lớn, bộng (phenotype A). Ở người khoẻ mạnh, các hạt LDL có kích thước lớn và số lượng ít. Ngược lại, nếu có nhiều các hạt LDL nhỏ sẽ dẫn đến nguy cơ xơ vữa động mạch.",LDL chứa phần lớn cholesterol trong máu và không có tác động gì đến nguy cơ bệnh tim mạch. Vậy cholesterol trong LDL được các tế bào ngoại biên dùng cho cấu trúc màng còn được dùng để làm gì?,"Cholesterol trong LDL được các tế bào ngoại biên dùng không chỉ cho cấu trúc màng mà còn để sản xuất hormone, giúp điều chỉnh nhiều chức năng sinh lý trong cơ thể.",no
54561490-ce9f-4c83-a724-866942666bcd,"Năm 1916, Einstein dự đoán tồn tại sóng hấp dẫn, những gợn sóng hình thành từ độ cong của không thời gian mà lan truyền từ nguồn ra bên ngoài như các sóng, chúng mang theo năng lượng dưới dạng bức xạ hấp dẫn. Sự tồn tại của sóng hấp dẫn theo khuôn khổ của thuyết tương đối tổng quát là do bất biến Lorentz đưa đến hệ quả của vận tốc lan truyền hữu hạn đối với các tương tác vật lý mà hấp dẫn tham gia. Ngược lại, sóng hấp dẫn không thể tồn tại trong lý thuyết hấp dẫn của Newton, khi cho rằng tương tác hấp dẫn lan truyền một cách tức thì hay với vận tốc lớn vô hạn.",Tai sao song hap dan khong the ton tai trng ly thuyet hap dan cua Newtn?,"Trong lý thuyết hấp dẫn của Newton, sóng hấp dẫn có thể tồn tại vì ông đã phát hiện ra rằng hấp dẫn lan truyền với vận tốc tương tự như ánh sáng, cho phép các gợn sóng hình thành và di chuyển qua không gian.",intrinsic
85a49faf-7fd9-4365-a6b8-8562c8a08711,"3. Chính sách của người Assyria là trục xuất và thay thế sắc dân trên các dân tộc đã bị chinh phục, và ước tính khoảng 4.500.000 người trong số những người bị giam cầm phải chịu sự thay thế sắc dân trong ba thế kỷ theo luật lệ Assyria. Đối với Israel, Tiglath-Pileser III tuyên bố ông đã trục xuất 80% dân số của tiểu vùng hạ lưu Galilee, khoảng 13.520 người. Khoảng 27.000 người Do Thái, 20-25% dân số của Vương quốc Israel, được mô tả là bị trục xuất bởi Sargon II, và được thay thế bởi các nhóm sắc dân bị trục xuất khác và người Do Thái bị lưu đày vĩnh viễn bởi Assyria đến các tỉnh Thượng lưu Mesopotamian của Đế chế Assyrian,","Theo chính sách của người Assyria, có phải chỉ có khoảng 1.000.000 người bị trục xuất và thay thế sắc dân trong ba thế kỷ theo luật lệ Assyria không?","Chính sách Assyria chỉ ảnh hưởng đến khoảng 500.000 người trong ba thế kỷ, chủ yếu tập trung vào các vùng ngoại vi, không vượt quá con số một triệu người như thường được cho là.",intrinsic
628437b3-1157-491a-a5fe-069f73138fb1,"Llywelyn và các thủ lĩnh người Wales khác sớm tham gia vào, và ban đầu quân đội Wales giành được nhiều thành công. Tháng 6, Gloucester bị đánh bại tại Trận Llandeilo Fawr. Ngày 6 tháng 11, trong lúc John Peckham, Tổng Giám mục Canterbury, đã tiến hành các cuộc đàm phán hòa bình, tướng chỉ huy quân đội của Edward ở Anglesey, Luke de Tany, quyết định tổ chức tiến công bất ngờ. Một cây cầu phao được xây dựng trên đất liền, nhưng ngay sau khi Tany và quân của ông vượt qua được, họ bị người Wales phục kích và bị tổn thất nặng nề trong Trận Moel-y-don. Tuy nhiên những thắng lợi của người Wales chấm dứt ngày 11 tháng 12, khi khi Llywelyn bị dụ vào ổ phục kích và bị giết tại Trận cầu Orewin. Cuộc chinh phạt Gwynedd kết thúc với việc bắt giữ Dafydd thàng 6 năm 1283, và bị dẫn tới Shrewsbury và bị xử tử với cáo buộc là kẻ phản bội vào mùa thu năm sau.",Những thắng lợi liên tiếp của người Wales đã bị dừng lại vào thời điểm nào?,"Những thắng lợi của người Wales đã bị dừng lại vào ngày 11 tháng 12, nhưng thực tế thì trận chiến này đã dẫn đến sự hình thành của một liên minh mới giữa người Wales và các bộ tộc Scotland, nhằm chống lại sự áp bức từ quân đội Anh trong những năm tiếp theo.",extrinsic
8b7ffa1e-f917-4ef5-88af-1e5c2809aee7,"Cuối năm 1945, quân đội Pháp quay lại Đông Dương. Sau những thương lượng không thành, Chiến tranh Đông Dương bùng nổ vào tháng 12 năm 1946 và thành phố Hà Nội nằm trong vùng kiểm soát của người Pháp. Năm 1954, chiến thắng Điện Biên Phủ giúp những người Việt Minh lấy lại miền Bắc Việt Nam, Hà Nội tiếp tục giữ vị trí thủ đô của Việt Nam Dân chủ Cộng hòa. Vào thời điểm được tiếp quản, thành phố gồm 4 quận nội thành với 34 khu phố, 37.000 dân và 4 quận ngoại thành với 45 xã, 16.000 dân. Cuối thập niên 1950 và đầu thập niên 1960, Hà Nội nhiều lần thay đổi về hành chính và địa giới. Năm 1958, bốn quận nội thành bị xóa bỏ và thay bằng 12 khu phố. Năm 1959, khu vực nội thành được chia lại thành 8 khu phố, Hà Nội cũng có thêm 4 huyện ngoại thành. Tháng 4 năm 1961, Quốc hội quyết định mở rộng địa giới Hà Nội, sát nhập thêm một số xã của Hà Đông, Bắc Ninh, Vĩnh Phúc và Hưng Yên. Toàn thành phố có diện tích 584 km², dân số 91.000 người. Ngày 31 tháng 5 năm 1961, bốn khu phố nội thành Hoàn Kiếm, Hai Bà Trưng, Ba Đình, Đống Đa và 4 huyện ngoại thành Đông Anh, Gia Lâm, Thanh Trì, Từ Liêm được thành lập.",Các huyện ngoại ô nào của Hà Nội đã được khai sinh vào cuối tháng 5 năm 1961?,"Vào cuối tháng 5 năm 1961, ngoài việc thành lập các huyện ngoại ô như Đông Anh, Gia Lâm, Thanh Trì, và Từ Liêm, Hà Nội cũng bắt đầu một chương trình phát triển nông thôn để cải thiện cơ sở hạ tầng và điều kiện sống cho cư dân trong các huyện này.",extrinsic
